NUTS_ID,NUTS_NAME,ocean,urban,cropland,pasture/rangeland,forest,unmanaged grass/shrubland,sparse/no vegetation,water,no data
CZ05,Severovýchod,0.0,7.361688519347617,39.75055964182923,17.230572433642468,33.49536296770067,2.0019187719859293,0.025583626479053406,0.1343140390150304,
CZ06,Jihovýchod,0.0,8.409368280351021,53.75719184053002,8.357063985587262,27.209856453768815,1.8945777881094903,0.0,0.3719416516533969,
CZ07,Střední Morava,0.0,7.839675112562902,36.68226361790412,12.59821665048115,41.09649510020306,1.6685795003089963,0.0,0.11477001853977223,
CZ08,Moravskoslezsko,0.0,13.057559252171352,31.723833357868394,17.97438539673193,33.79949948476373,3.1650228176063595,0.0,0.2796996908582364,
DE11,Stuttgart,0.0,22.97140199953499,29.373014027745487,8.339145935053864,35.22436642641246,4.061071068743703,0.031000542509493915,,
DE12,Karlsruhe,0.0,23.72718539865514,16.534582132564843,4.9471661863592695,51.32084534101825,3.266090297790586,0.04803073967339097,0.15609990393852063,
DE13,Freiburg,0.0,15.431284621471908,11.922975468214192,13.76066121515871,54.45353029104019,3.4115888507869516,0.026378264310208392,0.9935812890178493,
DE14,Tübingen,0.0,15.927794000530927,17.440934430581365,26.1835235819839,33.297938235554376,4.663304132377666,0.053092646668436425,2.4334129723033358,
DE21,Oberbayern,0.0,15.172642762284196,20.242838171125026,21.44754316069057,37.20830961866818,4.235439195598558,0.12805919180421174,1.5651678998292544,
DE22,Niederbayern,0.0,15.195521661528478,33.08453675158202,13.36199902644816,34.593542106117155,3.6508194061333765,0.048677592081778354,0.0649034561090378,
DE23,Oberpfalz,0.0,15.622154151833762,17.509727626459142,16.085768689461048,46.70916466594917,4.006954218064409,0.02483649308717609,0.04139415514529348,
DE24,Oberfranken,0.0,16.847105612019444,19.96243923994697,13.400353513035792,45.80203269995582,3.910737958462218,0.04418912947414936,0.03314184710561202,
DE25,Mittelfranken,0.0,20.07019083132266,28.82211011186664,10.758938363676245,35.863127878920814,4.211449879359509,0.043869269576661554,0.23031366527747313,
DE26,Unterfranken,0.0,13.951062215477997,34.58839150227618,4.552352048558421,43.351669195751136,3.537556904400607,0.0,0.01896813353566009,
DE27,Schwaben,0.0,14.999588375730632,22.911006832962872,27.891660492302627,28.072775170824073,5.573392607228122,0.041162426936692184,0.5104140940149832,
DE30,Berlin,0.0,71.84801381692574,4.576856649395509,0.6044905008635579,18.65284974093264,0.690846286701209,0.0,3.6269430051813467,
DEC0,Saarland,0.0,27.371794871794876,7.403846153846154,20.096153846153847,43.878205128205124,1.217948717948718,0.03205128205128205,,
DED2,Dresden,0.0,16.56088272629626,38.531393418611465,8.319500048823357,32.467532467532465,2.9977541255736746,0.09764671418806757,1.0252904989747096,
DED4,Chemnitz,0.0,17.029283782194522,35.787369163824536,13.642243913912736,31.08314712454428,2.3285899094437257,0.07056333058920382,0.05880277549100317,
DED5,Leipzig,0.0,17.009574251375025,60.66408637196985,4.094520268893868,14.666938276634752,1.8741087797922182,0.04074149521287431,1.6500305561214095,
DEE0,Sachsen-Anhalt,0.0,9.877819201948986,59.97932892842641,5.906020449595807,21.15462699789598,2.5654276327931784,0.06644273005795283,0.45033405928168024,
DEF0,Schleswig-Holstein,3.509592887225082,12.662611137108096,45.57323350491343,24.482919981282173,9.18577445016378,2.3912026204960224,0.0795507721104352,2.1151146467009827,
DEG0,Thüringen,0.0,11.492131338643869,43.020205945210805,6.280357489799883,36.62327569457936,2.4577423741985625,0.05342918204779483,0.07285797551972022,
DK01,Hovedstaden,8.876712328767123,29.698630136986303,27.753424657534246,3.534246575342466,19.506849315068493,6.410958904109589,0.0,4.219178082191781,
AT31,Oberösterreich,0.0,16.81538355122086,27.48841391713357,7.933872864356367,39.05374559037145,7.380507712526804,0.47727744345299855,0.8507989209379538,
AT32,Salzburg,0.0,4.876915931258709,0.35996284254528566,33.778448676265675,42.196934509986065,13.144449605202043,5.0278680910357645,0.6154203437064562,
AT33,Tirol,0.0,4.212283044058744,0.260347129506008,38.004005340453936,35.48731642189586,11.84245660881175,10.106809078771697,0.08678237650200267,
CY00,Κύπρος,1.5666082383873796,16.608238387379494,15.11831726555653,0.16432953549517965,18.032427695004383,43.28439964943032,2.1581945661700264,0.5696757230499562,2.497808939526731
CZ01,Praha,0.0,66.50246305418719,26.929392446633827,2.6272577996715927,3.9408866995073892,,,,
CZ02,Střední Čechy,0.0,10.042937195255076,55.66552652645368,7.233825776872134,25.543992431409652,1.360890764864275,0.0,0.15282730514518594,
CZ03,Jihozápad,0.0,5.698992443324937,36.07412738395106,13.907880532565672,41.876574307304786,1.920654911838791,0.013494062612450522,0.508276358402303,
CZ04,Severozápad,0.0,7.5421309512846495,28.197808269638085,21.7607514504098,40.252325260152865,1.5931485403812506,0.23022377751174142,0.4236117506216042,
DK03,Syddanmark,5.243554676133388,13.01286154920561,59.62870278763894,3.357970086713612,11.127276959785835,6.506430774602805,0.0698364662748065,1.053366699644998,
DK04,Midtjylland,4.648254299114122,10.807712350182387,54.30432516935903,3.5695674830640955,16.972381448671182,8.379364252214696,0.05211047420531526,1.266284523189161,
DK05,Nordjylland,9.549115668853275,9.042597359461928,51.94718923856182,7.19089927758864,13.277422569127296,7.365274433280744,0.10794652495225443,1.519554928174043,
EE00,Eesti,2.2199048612202334,2.0884819222033344,16.41501078525206,6.922560461694499,52.37632672885448,15.357913232290043,0.059997428681627926,4.559804579803723,
EL30,Aττική,15.807476178841926,22.941607622770587,9.039824089909601,34.10701197165893,15.709748350842903,1.0505741509894944,0.0,1.3437576349865623,
EL41,Βόρειο Αιγαίο,11.0485384821668,1.6090104585679808,10.512201662644141,47.760793778492896,21.98980960042907,5.363368195226602,0.0,1.7162778224725128,
DE40,Brandenburg,0.0,9.735422553300795,37.189827896223996,8.62830721808374,39.09838171076291,4.202414590290265,0.06678653994348831,1.0788594913948113,
DE50,Bremen,3.0828516377649327,61.46435452793835,1.9267822736030826,22.350674373795762,2.312138728323699,7.89980732177264,0.0,0.9633911368015413,
DE60,Hamburg,9.914204003813156,58.05529075309819,3.241182078169685,17.349857006673023,6.005719733079123,3.145853193517636,0.0,2.2878932316491896,
DE71,Darmstadt,0.0,22.55240976874865,18.97557812837692,8.807002377350335,47.83877242273611,1.5452777177436785,0.03241841365895829,0.24854117138534687,
DE72,Gießen,0.0,14.64228704106806,20.95486866927877,14.42461181250907,47.1339428239733,2.8297779712668696,0.014511681903932667,,
DE73,Kassel,0.0,13.040196263445933,23.287412719381013,13.493111907907151,46.772976033213816,3.321381392715607,0.009435742592942064,0.07548594074353651,
DE80,Mecklenburg-Vorpommern,2.7107479891063395,6.099182975489264,56.22268668060042,8.271581480777757,20.013933751345874,3.7336120083602506,0.028500855025650768,2.919754259294445,
DE91,Braunschweig,0.0,13.531723750701852,43.945349054838104,4.267265581134194,34.95227400336889,3.1536589930750516,0.07486430844095078,0.07486430844095078,
DE92,Hannover,0.0,16.669398459268972,52.08162596295689,6.589083756761187,21.447303720701523,2.7208654318964105,0.03278151122766759,0.45894115718734635,
AL01,Veri,0.6243051398272471,1.890019669887967,19.09689557855127,17.839733173693663,35.41435046609082,22.594714786624476,0.5302317625930044,2.0097494227315487,
AL02,Qender,0.0,4.850399553986248,24.772347147370375,9.161865824196246,35.848355324289166,25.125441367775508,0.0,0.24159078238245676,
AL03,Jug,1.0387710314557426,1.7629846378931966,29.86100950987564,19.509875640087785,21.19239209948793,24.059985369422094,0.06583760058522312,2.5091441111923922,
AT11,Burgenland,0.0,10.241730279898219,47.47667514843087,3.435114503816794,29.792196776929604,5.979643765903308,0.021204410517387615,3.0534351145038165,
AT12,Niederösterreich,0.0,10.560409119965906,39.98295333475389,3.1493714042190493,42.173449818879185,4.074152993820584,0.021308331557639035,0.03835499680375026,
AT13,Wien,0.0,71.007371007371,6.6339066339066335,0.0,18.67321867321867,1.71990171990172,0.2457002457002457,1.71990171990172,
AT21,Kärnten,0.0,7.7347067859401815,4.57215144122165,12.912261678865095,63.38664498057287,8.96358543417367,1.7529592482154153,0.6776904310111141,
AT22,Steiermark,0.0,8.197814600112862,6.315087467295951,10.04976145282922,66.24942286974812,8.695429128405069,0.4514441081413841,0.041040373467398555,
ES51,Cataluña,0.775550066065376,6.078014591830873,20.164301717699775,5.762049750100534,60.46992589188258,5.6011949215832715,0.8933187798012294,0.25564428103636466,
ES52,Comunitat Valenciana,1.2725695161756807,10.478039912407553,12.72982688096517,9.597983721026319,53.74953518158906,11.432467049539314,0.165268768334504,0.5743089699624014,
AT34,Vorarlberg,0.0,9.844559585492227,1.3601036269430051,36.04274611398964,35.52461139896373,12.338082901554404,2.3963730569948183,2.493523316062176,
BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,0.0,85.71428571428571,0.0,0.0,14.285714285714285,,,,
BE21,Prov. Antwerpen,0.0,53.37909186906019,10.797254487856389,15.601900739176347,17.634635691657866,0.8975712777191129,0.0,1.689545934530095,
BE22,Prov. Limburg (BE),0.0,47.481066842278565,21.43562726374712,10.734277247283504,19.85512018439249,0.39512676983865663,0.0,0.09878169245966416,
BE23,Prov. Oost-Vlaanderen,0.0,51.14737378888322,33.503314635390105,13.029066802651709,1.8867924528301887,0.0764915859255482,0.0,0.35696073431922487,
BE24,Prov. Vlaams-Brabant,0.0,57.221407624633436,27.162756598240467,7.221407624633431,8.174486803519061,0.21994134897360706,,,
BE25,Prov. West-Vlaanderen,0.14910536779324055,36.53081510934393,56.784294234592444,5.044731610337972,1.2176938369781312,0.1242544731610338,0.0,0.14910536779324055,
BE31,Prov. Brabant Wallon,0.0,30.62997827661115,60.825488776249095,1.5930485155684286,6.951484431571325,,,,
BE32,Prov. Hainaut,0.0,29.22077922077922,51.94805194805194,7.080016757436113,11.45789694176791,0.2304147465437788,0.06284038542103058,,
BE33,Prov. Liège,0.0,16.3894523326572,20.486815415821503,28.316430020283978,34.15821501014199,0.6490872210953347,,,
BE34,Prov. Luxembourg (BE),0.0,4.5380582173205575,3.3447839450370638,36.53950461037787,54.872536611824266,0.7051166154402458,,,
BE35,Prov. Namur,0.0,14.6218487394958,30.756302521008404,15.756302521008402,38.40336134453782,0.37815126050420167,0.04201680672268908,0.04201680672268908,
BG31,Северозападен,0.0,5.7886225266362255,44.87252663622527,8.851788432267885,25.63736681887367,13.945966514459665,0.0,0.9037290715372907,
BG32,Северен централен,0.0,6.806346130555892,47.77158774373259,4.014775342133947,26.407896330386336,13.976020346372774,0.024221872350732712,0.9991522344677244,
BG33,Североизточен,0.6060606060606061,6.385062748699112,53.76798285889195,6.213651668197122,20.330578512396695,12.298745026017754,0.006121824303642486,0.3917967554331191,
BG34,Югоизточен,0.9242313323572474,4.845351390922401,37.56863103953148,10.75677159590044,34.9057467057101,10.198572474377746,0.004575402635431918,0.7961200585651538,
BG41,Югозападен,0.0,4.84167151878891,8.061987727863125,20.652125229542705,52.72987862229588,13.4993505620997,0.03583105656828056,0.17915528284140278,
BG42,Южен централен,0.0,4.314575494847047,21.004416816620317,19.757075085882544,44.39718632422706,10.044168166203175,0.004089645018812368,0.47848846720104693,
CH01,Région lémanique,0.0,9.03295409964692,11.7104746959592,25.647312671635937,23.40133385641428,5.129462534327187,19.203609258532758,5.87485288348372,
LT02,Vidurio ir vakarų Lietuvos regionas,0.09344717674317388,3.7673293308926126,37.889629923578134,10.944840563755296,32.2879197122339,14.111803786530805,0.011520884803952944,0.8935086214621283,
LU00,Luxembourg,0.0,11.716372489348752,25.410833840535606,25.92818015824711,33.93183201460743,3.0127814972611078,,,
LV00,Latvija,0.35108742497345824,1.9761807154194653,21.056836218767412,9.810475860111634,54.36809519304553,11.349374034246791,0.023125519010227788,1.0648250344254884,
ME00,Црна Гора,0.9434576094736157,1.9129416357602969,1.2037217776042684,18.211985164942416,59.76315960700111,15.850087839156743,0.11061227145552736,2.004034094606025,
MK00,Северна Македонија,0.0,2.57438739789965,17.96236872812135,27.734830805134187,43.447345390898484,6.286464410735122,0.029171528588098013,1.9654317386231037,
MT00,Malta,10.469314079422382,44.765342960288805,35.018050541516246,0.0,1.083032490974729,2.888086642599278,0.0,5.776173285198556,
NL11,Groningen,2.199504337050805,13.475836431226766,62.0817843866171,17.905824039653037,0.929368029739777,1.734820322180917,0.12391573729863693,1.5489467162329618,
EL42,Νότιο Αιγαίο,20.38618640920906,3.4348310434459712,9.46899368733754,55.40289639806907,5.440029706646862,1.986632008911994,0.0,3.8804307463795027,
EL43,Κρήτη,6.619822485207101,3.9817554240631168,15.470907297830374,65.72978303747534,5.90483234714004,1.220414201183432,0.08629191321499013,0.9861932938856016,
EL51,"Aνατολική Μακεδονία, Θράκη",1.5496142591114659,1.9952114924181963,35.694333599361535,19.75924447991487,38.50093109869646,1.5496142591114659,0.0,0.951050811386007,
EL52,Κεντρική Μακεδονία,2.4289507326187434,4.14986724358344,44.71432785917986,14.794965089979348,30.352050349100207,2.0552660045235522,0.0,1.5045727210148492,
EL53,Δυτική Μακεδονία,0.0,1.324104724646404,31.07633664359514,33.00230715217173,30.233724546092887,1.8958772193800784,0.0,2.467649714113753,
EL54,Ήπειρος,0.6282722513089005,1.8219895287958114,10.55497382198953,26.638743455497384,54.79581151832461,4.115183246073299,0.0,1.4450261780104712,
DK02,Sjælland,10.224890413569659,9.119496855345911,63.00743281875357,1.6580903373356204,9.958071278825996,3.725938631599009,0.07623403849818944,2.2298456260720414,
CH02,Espace Mittelland,0.0,13.631041980264257,16.33216256899147,16.658304064224787,36.70346211741094,9.349389530021742,4.582706138150193,2.7429336009366114,
CH03,Nordwestschweiz,0.0,34.366812227074234,16.986899563318776,1.0917030567685588,43.799126637554586,3.406113537117904,0.0,0.34934497816593885,
CH04,Zürich,0.0,36.15604186489058,20.837297811607993,3.3777354900095147,32.159847764034254,2.6165556612749765,0.04757373929590866,4.804947668886775,
CH05,Ostschweiz,0.0,7.179640271662064,4.925740726919919,44.182401671766556,27.248302112097917,5.2391969549966415,9.336517650570938,1.8882006119859691,
CH06,Zentralschweiz,0.0,10.865775711795468,8.096068177416232,28.956033313964753,34.7472399767577,6.817741623087352,5.035831880689521,5.481309316288979,
CH07,Ticino,0.0,7.493857493857494,0.15356265356265356,28.716216216216218,49.10933660933661,7.616707616707617,3.6547911547911545,3.2555282555282554,
ITG2,Sardegna,3.139539429956602,3.882394338663643,21.972866247018803,22.797826171951364,25.964733940649804,21.202642999569925,0.01954881338702741,1.0204480588028306,
ITH1,Provincia Autonoma di Bolzano/Bozen,0.0,2.9499199634118454,0.8689686713926367,21.266864852504003,49.817059227075234,14.761033615367026,10.233249485479076,0.10290418477018067,
ITH2,Provincia Autonoma di Trento,0.0,5.3503010399562125,1.1220580186097429,12.780514504652436,64.70990695128627,10.892172961138478,4.720853858784893,0.4241926655719759,
ITH3,Veneto,1.5133488792652168,17.018036453623946,44.248798362918194,4.240232237186504,25.660305525151095,4.592395183933755,0.9803455004045116,1.7465378575167754,
ITH4,Friuli-Venezia Giulia,1.0389036251105217,10.411140583554376,33.01282051282051,4.641909814323608,44.75022104332449,4.973474801061008,0.8731211317418214,0.29840848806366044,
ITH5,Emilia-Romagna,0.6898173551775496,7.529199655091322,49.756996158971546,3.037548012855687,30.17950928901779,7.830994747981499,0.12934075409579054,0.8465940268088109,
ITI1,Toscana,1.5214438191344848,7.661556374927227,22.701339025810206,2.740151368135067,51.81059576945468,12.730448282553851,0.06986221618474675,0.7646031437997283,
ITI2,Umbria,0.0,6.007373671654738,26.19822164389503,5.042290175666884,46.237258729126005,14.747343309477337,0.0,1.7675124701800042,
ITI3,Marche,0.9369264947358253,7.543707138027625,45.96735245822467,3.206799961363856,27.306094851733796,14.874915483434753,0.028977108084613158,0.1352265043948614,
ITI4,Lazio,1.6170934733047027,16.404220348868034,29.728010179735964,5.752611208313451,32.46911616563279,12.565611579449659,0.00530194581411378,1.4580350988812896,
LI00,Liechtenstein,0.0,20.94240837696335,12.56544502617801,13.089005235602095,43.97905759162304,7.853403141361256,1.5706806282722512,,
LT01,Sostinės regionas,0.0,5.932267027108208,19.27611323871743,10.888338214312533,50.281594953818434,12.975895471953141,0.022527596305474205,0.6232634977847863,
TR81,"Zonguldak, Karabük, Bartın",0.7877116975187082,2.806222922410398,5.139818826309571,0.10831035840882237,75.90586845214652,14.946829460417488,0.0,0.3052382827884994,
TR82,"Kastamonu, Çankırı, Sinop",0.8895066018068103,0.5767894371091036,14.88881167477415,7.817929117442668,51.699096594857544,23.773453787352327,0.09381514940931202,0.26059763724808893,
DE93,Lüneburg,0.6264345830145371,10.654169854628922,31.603863810252484,21.93477429227238,29.748469778117826,5.140589135424636,0.01434583014537108,0.2773527161438409,
DE94,Weser-Ems,1.3716525146962768,14.284278751946944,43.32512686529669,27.83499974878159,10.269808571572126,2.3212581017936995,0.015073104557101945,0.5778023413555745,
DEA1,Düsseldorf,0.0,39.97376858058875,28.4902360827747,14.164966482075197,14.368988633051588,1.8799183911396096,0.05829204313611192,1.0638297872340425,
DEA2,Köln,0.0,25.1568982023189,24.199553239017128,15.094138921391343,33.730454206999255,0.9786192958195936,0.5424954792043399,0.29784065524944153,
DEA3,Münster,0.0,24.805180550982328,49.862803204917135,11.030622324662497,11.447700581714411,2.7768631324772253,0.03292723081988805,0.043902974426517395,
DEA4,Detmold,0.0,24.566135084427767,42.68292682926829,10.272045028142589,20.27439024390244,2.1927767354596623,0.0,0.01172607879924953,
DEA5,Arnsberg,0.0,19.839660001931808,15.222640780450112,11.93856853086062,52.129817444219064,0.6471554138896938,0.04829518014102192,0.17386264850767894,
DEB1,Koblenz,0.0,15.351687907383987,15.624087946298278,12.092616013230858,53.70172195738885,3.0742290106041446,0.029185718455102636,0.1264714466387781,
DEB2,Trier,0.0,10.178748758689176,9.400860642171466,27.83846408474015,49.61933134723601,2.962595167163191,,,
DEB3,Rheinhessen-Pfalz,0.0,18.833507610084816,30.382247008249095,9.236667828511678,38.79400487974904,2.463111420936447,0.023236900197513653,0.267224352271407,
FRB0,Centre — Val de Loire,0.0,6.179050840291724,61.60025367297326,6.728675615685445,23.113835746749814,2.371842299968291,0.0021139414438220063,0.004227882887644013,
FRC1,Bourgogne,0.0,4.743429619196939,36.629374717653,25.50556721851665,31.022295447901993,2.0701017777895885,0.0026573835401663523,0.026573835401663526,
FRC2,Franche-Comté,0.0,8.554465668559628,14.708311822405781,17.305110996386162,56.272586473928754,3.0665978316985028,0.0,0.09292720702116675,
FRD1,Basse-Normandie,1.182393422936585,5.505519375548474,35.07921112188813,45.31430418918295,9.320585654242299,3.173063599833726,0.0,0.4249226363678352,
FRD2,Haute-Normandie,0.8344113842173351,9.63130659767141,64.02328589909445,7.677878395860284,15.834411384217335,1.5782664941785252,0.0,0.42043984476067264,
FRE1,Nord-Pas de Calais,0.22387105027504156,17.673020340283998,67.19329666112318,7.374952027632084,6.402712037866189,1.0681847255980557,0.019188947166432137,0.04477421005500832,
FRE2,Picardie,0.05798301925864568,7.417684820873887,75.37792503623939,3.1062331745703045,13.083454131290123,0.8945951542762476,0.0,0.062124663491406086,
FRF1,Alsace,0.0,15.621324970599765,33.467267738141906,2.9400235201881615,46.15836926695414,1.5680125441003527,0.0,0.24500196001568014,
FRF2,Champagne-Ardenne,0.0,4.15005263325784,58.888640785989985,8.69246227949855,26.0454878943507,1.9235063319404129,0.0,0.29985007496251875,
FRF3,Lorraine,0.0,8.436492250078018,39.33215437428482,10.014216859114395,40.712229966364994,1.397413225146503,0.003467526613266757,0.10402579839800269,
FRG0,Pays de la Loire,0.4374272033130581,14.2176782709978,53.21858418532419,19.12255726672706,8.065225831499935,4.713342823864371,0.0,0.22518441827358615,
FRH0,Bretagne,2.780374536352945,24.172974277012152,42.43539097132174,7.7229275353578,13.910919453574982,8.163203763457073,0.0030155906034196795,0.8111938723198939,
FRI1,Aquitaine,1.2247048903878583,7.925801011804384,18.448566610455313,10.004215851602023,48.965008431703204,12.672849915682969,0.05480607082630691,0.7040472175379427,
FRI2,Limousin,0.0,2.759526938239159,3.2447184878196706,43.07085818255332,49.68664712422925,1.1674921661781057,0.0,0.07075710098049126,
FRI3,Poitou-Charentes,0.8430695698353691,7.4648167817312805,59.997344662772164,14.594397238449282,11.072756240042485,5.86497610196495,0.0033191715347849174,0.15932023366967604,
FRJ1,Languedoc-Roussillon,0.883528956532955,7.390687475815813,7.9227395846769,18.38965561718045,47.93950728750161,15.98091061524571,0.16767702824713016,1.3252934347994325,
FRJ2,Midi-Pyrénées,0.0,5.392291674851688,31.986406317526423,23.04836365065022,31.738891289828313,7.250618787569245,0.5205673201587239,0.06286095941539308,
FRK1,Auvergne,0.0,4.447537615165374,12.812355007622456,41.38993835752635,38.67568104991052,2.6446609663949094,0.0,0.029827003380393718,
FRK2,Rhône-Alpes,0.0,11.518728542221194,11.250626856459514,21.035373992207692,45.31497126104232,7.786521621725881,2.4379894302356977,0.6557882961077036,
FRL0,Provence-Alpes-Côte d’Azur,0.837219756138675,10.274203517446761,4.025959431364837,27.052312187447324,41.58566050457942,12.131258077204023,2.3290442209361126,1.7643423048828453,
FRM0,Corse,4.156347582642404,3.0365026380962634,0.22612253687950898,14.170345644449231,63.52966512329063,13.65349413158178,0.4414773339076128,0.7860450091525788,
FRY1,Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY2,Martinique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY3,Guyane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY4,La Réunion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY5,Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR03,Jadranska Hrvatska,7.269041413263828,3.8227628149435278,0.6950477845351868,22.256009267303796,27.743990732696204,37.09455545902114,0.003620040544454098,1.114972487691862,
HR02,Panonska Hrvatska,0.0,6.059133555115314,31.271259298022652,0.8933577542705492,43.31103053863118,18.158711172578776,0.059806376854932154,0.24670130452659517,
HU11,Budapest,0.0,75.2411575562701,4.823151125401929,4.662379421221865,10.128617363344052,3.697749196141479,0.0,1.4469453376205788,
HU12,Pest,0.0,18.13519200420831,34.25828511309837,8.561283534981587,27.69594950026302,10.297211993687533,0.03945291951604418,1.0126249342451341,
HU21,Közép-Dunántúl,0.0,10.82730560578662,45.62236286919831,6.622965641952984,25.798673899939722,7.512055455093431,0.03013863773357444,3.5864978902953584,
HU22,Nyugat-Dunántúl,0.0,10.701492537313433,45.64925373134328,3.7238805970149254,32.56716417910448,6.492537313432837,0.022388059701492536,0.8432835820895523,
ITF6,Calabria,2.8667683702008646,7.341723874904653,10.513602847698959,5.453852021357742,44.717772692601066,28.654970760233915,0.01906941266209001,0.43224002034070685,
ITG1,Sicilia,2.883699668584054,9.927240867014591,41.58698716239381,18.768808807283534,9.717725039046131,16.311759552017065,0.2895127804655061,0.5142661231953068,
TR52,"Konya, Karaman",0.0,1.5952848722986246,46.82907662082515,12.605108055009822,1.1925343811394893,24.89980353634578,10.245579567779961,2.6326129666011786,
TR61,"Antalya, Isparta, Burdur",0.5171946926617926,3.2168968318440294,15.564581640942324,6.872461413484972,24.440834010289738,39.994584348767944,6.7749796913078795,2.618467370701327,
TR62,"Adana, Mersin",1.4264188849824209,2.9432446007031645,23.244600703164238,3.241252302025783,16.44064958982086,44.31608906747028,7.553992968357609,0.8337518834756403,
TR63,"Hatay, Kahramanmaraş, Osmaniye",0.7792207792207793,3.2551319648093844,26.321742773355677,15.492249685798074,14.39882697947214,35.19899455383326,4.0469208211143695,0.5069124423963134,
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",0.0,1.7372520384568577,57.122429110380914,19.760861628331508,0.13386880856760375,14.35134477303152,6.218814652549592,0.6754289886820007,
TR72,"Kayseri, Sivas, Yozgat",0.0,1.1417090555387241,39.401718941846184,27.452043435970214,1.7667788177889752,24.211885892877074,5.694194186213385,0.3316696697654394,
TR83,"Samsun, Tokat, Çorum, Amasya",0.3503059009275705,1.433293862245905,31.330175646339057,3.2686994276692327,25.46378527728439,37.22616933096507,0.13074797710676928,0.7968225774620091,
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",0.6922051678919988,0.726600455737564,2.8376112472591255,19.334451180188314,49.04338105679522,26.660647491293695,0.43424050905026007,0.2708628917838256,
TRA1,"Erzurum, Erzincan, Bayburt",0.0,0.6091932804135131,8.07642606608824,47.553996677127564,1.0430127376776814,24.256968801919882,18.17426619900314,0.28613623776998337,
TRA2,"Ağrı, Kars, Iğdır, Ardahan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",0.0,0.9001488149250481,17.215346085441542,35.294544662625675,0.13792602809335414,33.22202460890712,9.79637762694639,3.433632173060869,
TRB2,"Van, Muş, Bitlis, Hakkari",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRC1,"Gaziantep, Adıyaman, Kilis",0.0,2.1333164524909796,43.875419383427236,15.09147306450592,1.1457871747800215,31.214787617902136,3.4816737355194025,3.0575425713743116,
TRC2,"Şanlıurfa, Diyarbakır",0.0,0.8315919655422406,68.10951426500064,14.874834747750437,0.0,11.548466885581474,2.784766941020939,1.850825195104269,
UKI7,Outer London — West and North West,0.0,88.36424957841484,0.16863406408094433,4.721753794266442,6.745362563237774,,,,
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",0.0,19.435281699432643,53.83295949333685,13.735321282491094,9.473545322601927,3.3777543211505474,0.02638870563398865,0.11874917535294893,
